,title,authors,doi,abstract,citations,pubdate,pubtype,proceedings,ccs
783,COMSPEC: a software architecture for users with special needs,['Dag Svanæs'],https://doi.org/10.1145/259964.260029,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,[]
784,Program visualization as a debugging tool for novices,['Peter Brusilovsky'],https://doi.org/10.1145/259964.260031,No abstract available.,14,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Software and its engineering', 'Software creation and management', 'Software verification and validation', 'Software defect analysis', 'Software testing and debugging']"
785,User interface requirements for the representation of examples in a user interface design guidance system,"['Louis A. Blatt', 'Anna Zacherl']",https://doi.org/10.1145/259964.260033,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)', 'Software and its engineering', 'Software notations and tools', 'Development frameworks and environments', 'Integrated and visual development environments']"
786,Teaching product designers new tricks: inexpensive but effective prototyping,"['Peter Eisenberg', 'Anna Zacherl']",https://doi.org/10.1145/259964.260035,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
787,Expressing guidelines into an ergonomical styleguide for highly interactive applications,"['François Bodart', 'Jean M. Vanderdonckt']",https://doi.org/10.1145/259964.260036,No abstract available.,4,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
788,Making it Macintosh: an interactive human interface instructional product for software developers,['Harry J. Saddler'],https://doi.org/10.1145/259964.260038,No abstract available.,1,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
789,The CLIM prototyping environment (CPE),['Greg Siegle'],https://doi.org/10.1145/259964.260041,No abstract available.,1,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)', 'Software and its engineering', 'Software notations and tools', 'Development frameworks and environments', 'Integrated and visual development environments']"
790,Formalizing user interface requirements,"['Kevin Schlueter', 'Marily Mantei']",https://doi.org/10.1145/259964.260045,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,[]
791,Summarising the evolution of design concepts within a design rationale framework,"['Simon Shum', 'Allan MacLean', 'Justin Forder', 'Nick Hammond']",https://doi.org/10.1145/259964.260047,No abstract available.,6,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
792,Summarising task analysis for task-based design,"['M. B. Curry', 'A. F. Monk', 'K. Choudhury', 'P. Seaton', 'T. F. M. Stewart']",https://doi.org/10.1145/259964.260050,No abstract available.,1,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
793,Designing the look,"['Daniel Felix', 'Helmut Krueger']",https://doi.org/10.1145/259964.260053,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Software and its engineering', 'Software organization and properties', 'Extra-functional properties', 'Software performance']"
794,Designing a visual database for fashion designers,"['Charlie Hill', 'Gillian Cramption Smith', 'Eleanor Curtis', 'Stephen Kamlish', 'Mike Scaife']",https://doi.org/10.1145/259964.260055,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)', 'Software and its engineering', 'Software notations and tools', 'Development frameworks and environments', 'Integrated and visual development environments']"
795,A C.A.R.D. game for participatory task analysis and redesign: macroscopic complement to PICTIVE,"['Leslie Gayle Tudor', 'Michael J. Muller', 'Tom Dayton']",https://doi.org/10.1145/259964.260057,No abstract available.,14,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,[]
796,Participative design of human-machine interfaces for process control systems,"['S. Ali', 'J. Heuer', 'M. Hollender', 'G. Johannsen']",https://doi.org/10.1145/259964.260061,No abstract available.,3,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
797,Translation in participatory design: lessons from a workshop,['Marian G. Williams'],https://doi.org/10.1145/259964.260063,No abstract available.,5,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
798,Using case studies in the iterative development of a methodology to support user-designer collaboration,['Susan Harker'],https://doi.org/10.1145/259964.260066,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
799,Using cluster analysis to guide interface design for audiotext services,"['Eileen C. Schwab', 'Amy L. Schwartz']",https://doi.org/10.1145/259964.260069,No abstract available.,0,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,[]
800,Using video scenarios to present consumer product interfaces,['Raghu Kolli'],https://doi.org/10.1145/259964.260071,No abstract available.,1,April 1993  ,Article ,CHI '93: INTERACT '93 and CHI '93 Conference Companion on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)']"
